Customer ID,Count,Quarter,Satisfaction Score,Customer Status,Churn Label,Churn Value,Churn Score,CLTV,Churn Category,Churn Reason
5542-DHSXL,1,Q3,4,Stayed,No,0,37,3475,,
9102-OXKFY,1,Q3,3,Stayed,No,0,64,4293,,
7808-DVWEP,1,Q3,3,Joined,No,0,44,3985,,
2284-VFLKH,1,Q3,3,Stayed,No,0,43,4995,,
0366-NQSHS,1,Q3,3,Joined,No,0,52,5863,,
3807-BPOMJ,1,Q3,4,Stayed,No,0,63,6021,,
3892-NXAZG,1,Q3,4,Stayed,No,0,72,6254,,
4182-BGSIQ,1,Q3,3,Stayed,No,0,49,3196,,
0988-AADSA,1,Q3,4,Stayed,No,0,56,6317,,
9972-NKTFD,1,Q3,5,Stayed,No,0,73,3185,,
3717-LNXKW,1,Q3,3,Stayed,No,0,36,3676,,
5734-EJKXG,1,Q3,3,Stayed,No,0,76,5536,,
2207-RYYRL,1,Q3,3,Stayed,No,0,28,5535,,
6729-FZWSY,1,Q3,4,Stayed,No,0,57,5343,,
9695-IDRZR,1,Q3,4,Stayed,No,0,46,5104,,
8144-DGHXP,1,Q3,4,Stayed,No,0,53,4231,,
7814-LEEVE,1,Q3,5,Joined,No,0,54,4215,,
8631-WUXGY,1,Q3,5,Stayed,No,0,46,2405,,
5906-DVAPM,1,Q3,3,Stayed,No,0,65,5011,,
6654-QGBZZ,1,Q3,5,Joined,No,0,54,5057,,
5641-DMBFJ,1,Q3,4,Stayed,No,0,69,5724,,
9200-NLNPD,1,Q3,4,Stayed,No,0,27,6445,,
2664-XJZNO,1,Q3,4,Stayed,No,0,35,5169,,
0921-OHLVP,1,Q3,4,Stayed,No,0,59,5357,,
8350-NYMVI,1,Q3,3,Stayed,No,0,42,3618,,
1600-DILPE,1,Q3,3,Stayed,No,0,35,4998,,
0536-ESJEP,1,Q3,4,Stayed,No,0,59,4544,,
4654-GGUII,1,Q3,4,Stayed,No,0,48,4624,,
6478-HRRCZ,1,Q3,4,Stayed,No,0,61,5870,,
8510-BBWMU,1,Q3,3,Stayed,No,0,39,5678,,
6857-TKDJV,1,Q3,5,Stayed,No,0,62,4444,,
2360-RDGRO,1,Q3,3,Stayed,No,0,70,5089,,
0584-BJQGZ,1,Q3,4,Stayed,No,0,63,4855,,
1360-XFJMR,1,Q3,4,Stayed,No,0,24,4017,,
9058-MJLZC,1,Q3,3,Stayed,No,0,42,3667,,
0902-XKXPN,1,Q3,3,Stayed,No,0,78,5463,,
5177-RVZNU,1,Q3,3,Stayed,No,0,43,4186,,
0056-EPFBG,1,Q3,3,Stayed,No,0,29,3899,,
8993-IZEUX,1,Q3,3,Stayed,No,0,20,4320,,
8190-ZTQFB,1,Q3,5,Stayed,No,0,59,5622,,
0931-MHTEM,1,Q3,4,Stayed,No,0,69,4478,,
0440-UEDAI,1,Q3,4,Stayed,No,0,64,5452,,
1337-BOZWO,1,Q3,5,Stayed,No,0,35,4003,,
0868-VJRDR,1,Q3,4,Stayed,No,0,36,4337,,
6344-SFJVH,1,Q3,5,Stayed,No,0,20,5942,,
3950-VPYJB,1,Q3,3,Stayed,No,0,28,4778,,
7321-ZNSLA,1,Q3,3,Stayed,No,0,27,2898,,
8727-JQFHV,1,Q3,3,Stayed,No,0,68,4937,,
9475-NNDGC,1,Q3,3,Stayed,No,0,75,4068,,
1355-KUSBG,1,Q3,4,Stayed,No,0,51,4785,,
3688-FTHLT,1,Q3,3,Stayed,No,0,73,3214,,
0899-LIIBW,1,Q3,5,Stayed,No,0,76,5891,,
1384-RCUXW,1,Q3,4,Stayed,No,0,24,5183,,
5825-XJOCM,1,Q3,4,Stayed,No,0,45,2545,,
6848-YLDFR,1,Q3,4,Stayed,No,0,46,4559,,
8125-QPFJD,1,Q3,4,Stayed,No,0,65,4447,,
2320-YKQBO,1,Q3,5,Stayed,No,0,57,4764,,
4973-RLZVI,1,Q3,3,Stayed,No,0,59,5616,,
7869-ZYDST,1,Q3,5,Stayed,No,0,59,5841,,
1215-EXRMO,1,Q3,3,Stayed,No,0,78,4745,,
2305-MRGLV,1,Q3,3,Stayed,No,0,71,2085,,
8404-VIOMB,1,Q3,4,Stayed,No,0,57,4165,,
2359-KLTEK,1,Q3,3,Stayed,No,0,53,3539,,
2673-ZALNP,1,Q3,3,Stayed,No,0,46,2750,,
9184-GALIL,1,Q3,4,Stayed,No,0,43,5587,,
4393-RYCRE,1,Q3,3,Stayed,No,0,60,4588,,
9746-MDMBK,1,Q3,3,Stayed,No,0,35,3729,,
3162-ZJZFU,1,Q3,3,Stayed,No,0,27,4700,,
8404-GFGCZ,1,Q3,4,Stayed,No,0,44,4552,,
3521-MNKLV,1,Q3,5,Stayed,No,0,48,5832,,
2533-TIBIX,1,Q3,4,Stayed,No,0,78,5825,,
5092-STPKP,1,Q3,4,Stayed,No,0,42,5128,,
0114-PEGZZ,1,Q3,3,Stayed,No,0,33,4800,,
3359-DSRKA,1,Q3,4,Stayed,No,0,46,6440,,
8639-NHQEI,1,Q3,3,Stayed,No,0,30,4213,,
7161-DFHUF,1,Q3,5,Stayed,No,0,77,6166,,
3720-DBRWL,1,Q3,3,Stayed,No,0,53,5703,,
4994-OBRSZ,1,Q3,3,Stayed,No,0,33,2045,,
0562-FGDCR,1,Q3,3,Stayed,No,0,25,4703,,
2436-QBZFP,1,Q3,4,Stayed,No,0,25,3288,,
3420-YJLQT,1,Q3,4,Joined,No,0,24,5965,,
6040-CGACY,1,Q3,5,Stayed,No,0,35,3195,,
6582-PLFUU,1,Q3,4,Stayed,No,0,40,5974,,
8242-PDSGJ,1,Q3,3,Stayed,No,0,60,5840,,
0264-CNITK,1,Q3,3,Stayed,No,0,23,5043,,
0089-IIQKO,1,Q3,3,Stayed,No,0,43,4447,,
7839-NUIAA,1,Q3,3,Stayed,No,0,53,5381,,
6075-QMNRR,1,Q3,3,Stayed,No,0,26,6334,,
5966-EMAZU,1,Q3,3,Stayed,No,0,22,4576,,
0440-EKDCF,1,Q3,5,Stayed,No,0,80,4404,,
4774-HHGGS,1,Q3,4,Stayed,No,0,28,2347,,
8180-AKMJV,1,Q3,5,Joined,No,0,45,5825,,
4298-OYIFC,1,Q3,5,Stayed,No,0,53,5640,,
5566-SOEZD,1,Q3,3,Stayed,No,0,31,5856,,
9842-EFSYY,1,Q3,3,Stayed,No,0,26,2421,,
2272-WUSPA,1,Q3,4,Stayed,No,0,34,4848,,
0930-EHUZA,1,Q3,5,Stayed,No,0,38,4771,,
9975-SKRNR,1,Q3,4,Joined,No,0,69,4480,,
4973-MGTON,1,Q3,5,Stayed,No,0,21,5619,,
3682-YEUWS,1,Q3,5,Stayed,No,0,54,4458,,
1223-UNPKS,1,Q3,4,Stayed,No,0,24,4328,,
3446-QDSZF,1,Q3,4,Stayed,No,0,66,2328,,
7379-FNIUJ,1,Q3,3,Joined,No,0,23,4855,,
1627-AFWVJ,1,Q3,3,Stayed,No,0,35,2265,,
4486-EFAEB,1,Q3,5,Stayed,No,0,54,2486,,
0060-FUALY,1,Q3,3,Stayed,No,0,26,5238,,
6954-OOYZZ,1,Q3,3,Stayed,No,0,44,2935,,
7088-FBAWU,1,Q3,3,Stayed,No,0,22,4451,,
8313-AFGBW,1,Q3,4,Stayed,No,0,51,4795,,
3097-IDVPU,1,Q3,5,Stayed,No,0,76,5749,,
2303-PJYHN,1,Q3,5,Joined,No,0,80,4107,,
9795-VOWON,1,Q3,4,Stayed,No,0,26,4665,,
1237-WIYYZ,1,Q3,4,Stayed,No,0,28,2386,,
1987-AUELQ,1,Q3,5,Stayed,No,0,52,6334,,
4822-LPTYJ,1,Q3,4,Stayed,No,0,45,4655,,
8165-CBKXO,1,Q3,3,Stayed,No,0,46,5748,,
6527-PZFPV,1,Q3,5,Stayed,No,0,48,4654,,
9593-CVZKR,1,Q3,3,Stayed,No,0,52,5577,,
5236-XMZJY,1,Q3,3,Stayed,No,0,80,3048,,
4827-DPADN,1,Q3,3,Stayed,No,0,61,4505,,
2694-CIUMO,1,Q3,3,Stayed,No,0,62,3445,,
5846-ABOBJ,1,Q3,3,Stayed,No,0,72,4766,,
1439-LCGVL,1,Q3,3,Stayed,No,0,39,3656,,
0909-SDHNU,1,Q3,3,Stayed,No,0,56,4236,,
4647-XXZAM,1,Q3,4,Stayed,No,0,51,5450,,
7740-KKCXF,1,Q3,4,Stayed,No,0,21,5045,,
5360-XGYAZ,1,Q3,3,Stayed,No,0,47,4934,,
3557-HTYWR,1,Q3,4,Stayed,No,0,75,2831,,
1699-TLDLZ,1,Q3,3,Stayed,No,0,43,5293,,
5600-PDUJF,1,Q3,5,Stayed,No,0,75,5552,,
0567-XRHCU,1,Q3,3,Stayed,No,0,73,4479,,
2067-QYTCF,1,Q3,4,Stayed,No,0,55,5455,,
7407-SUJIZ,1,Q3,3,Stayed,No,0,50,2305,,
9150-KPBJQ,1,Q3,5,Stayed,No,0,27,3945,,
0052-DCKON,1,Q3,3,Stayed,No,0,42,5845,,
3654-ARMGP,1,Q3,4,Stayed,No,0,79,4730,,
9367-TCUYN,1,Q3,4,Stayed,No,0,32,5179,,
0708-SJDIS,1,Q3,5,Stayed,No,0,55,5567,,
2073-QBVBI,1,Q3,4,Stayed,No,0,80,2954,,
6928-ONTRW,1,Q3,3,Stayed,No,0,33,5451,,
5231-FIQPA,1,Q3,5,Stayed,No,0,40,3523,,
6617-WLBQC,1,Q3,4,Stayed,No,0,80,5939,,
2599-CIPQE,1,Q3,3,Stayed,No,0,61,5737,,
8774-GSBUN,1,Q3,5,Stayed,No,0,46,6011,,
7326-RIGQZ,1,Q3,4,Stayed,No,0,62,2651,,
1401-FTHFQ,1,Q3,5,Stayed,No,0,62,2170,,
0254-FNMCI,1,Q3,4,Stayed,No,0,37,5234,,
1848-LBZHY,1,Q3,3,Stayed,No,0,42,2547,,
8118-TJAFG,1,Q3,3,Stayed,No,0,60,2757,,
5429-LWCMV,1,Q3,5,Stayed,No,0,80,4041,,
7298-IZWLY,1,Q3,4,Joined,No,0,25,2742,,
3955-JBZZM,1,Q3,3,Stayed,No,0,80,2317,,
4815-TUMEQ,1,Q3,4,Stayed,No,0,38,4190,,
9909-IDLEK,1,Q3,4,Stayed,No,0,26,3222,,
4092-OFQZS,1,Q3,3,Stayed,No,0,40,4147,,
1561-BWHIN,1,Q3,5,Stayed,No,0,27,4464,,
9927-DSWDF,1,Q3,3,Stayed,No,0,68,2429,,
9500-LTVBP,1,Q3,5,Stayed,No,0,31,3999,,
7252-NTGSS,1,Q3,3,Joined,No,0,48,4131,,
8149-AIQCG,1,Q3,5,Stayed,No,0,62,3271,,
0899-WZRSD,1,Q3,3,Stayed,No,0,31,5680,,
3255-GRXMG,1,Q3,5,Stayed,No,0,75,4403,,
4828-FAZPK,1,Q3,4,Stayed,No,0,65,3855,,
6094-ZIVKX,1,Q3,4,Stayed,No,0,45,6309,,
3262-EIDHV,1,Q3,4,Stayed,No,0,49,6375,,
7354-OIJLX,1,Q3,5,Stayed,No,0,70,5212,,
1376-HHBDV,1,Q3,3,Stayed,No,0,71,4864,,
6133-OZILE,1,Q3,3,Stayed,No,0,32,5381,,
7191-ADRGF,1,Q3,3,Stayed,No,0,64,3222,,
5018-LXQQG,1,Q3,3,Stayed,No,0,80,4631,,
6892-BOGQE,1,Q3,4,Stayed,No,0,53,4030,,
1746-TGTWV,1,Q3,5,Joined,No,0,70,3514,,
8050-WYBND,1,Q3,3,Stayed,No,0,28,5941,,
2821-WARNZ,1,Q3,5,Stayed,No,0,34,4170,,
4879-GZLFH,1,Q3,5,Stayed,No,0,33,5697,,
8314-HTWVE,1,Q3,3,Stayed,No,0,60,3973,,
9402-ROUMJ,1,Q3,3,Stayed,No,0,64,5588,,
2507-QZPQS,1,Q3,5,Stayed,No,0,23,4999,,
7159-NOKYQ,1,Q3,4,Stayed,No,0,59,4001,,
5707-ZMDJP,1,Q3,4,Stayed,No,0,27,4590,,
8779-YIQQA,1,Q3,3,Stayed,No,0,47,3243,,
7136-IHZJA,1,Q3,4,Stayed,No,0,43,5807,,
8966-OIQHG,1,Q3,4,Stayed,No,0,59,2258,,
7074-STDCN,1,Q3,5,Stayed,No,0,58,4436,,
8739-QOTTN,1,Q3,4,Joined,No,0,74,5761,,
1399-OUPJN,1,Q3,5,Stayed,No,0,80,4235,,
0277-BKSQP,1,Q3,4,Stayed,No,0,62,4854,,
5774-XZTQC,1,Q3,4,Stayed,No,0,75,4484,,
2676-SSLTO,1,Q3,3,Stayed,No,0,33,6138,,
6266-QHOJZ,1,Q3,3,Stayed,No,0,77,6421,,
7269-JISCY,1,Q3,3,Stayed,No,0,39,4055,,
0363-SVHYR,1,Q3,4,Stayed,No,0,60,6452,,
8547-NSBBO,1,Q3,3,Stayed,No,0,37,5154,,
6591-QGOYB,1,Q3,3,Stayed,No,0,25,2754,,
9070-BCKQP,1,Q3,3,Stayed,No,0,21,4498,,
6421-SZVEM,1,Q3,3,Stayed,No,0,75,5802,,
1328-EUZHC,1,Q3,4,Stayed,No,0,30,4329,,
8878-RYUKI,1,Q3,3,Stayed,No,0,40,6107,,
9633-DENPU,1,Q3,4,Stayed,No,0,33,2613,,
7811-JIVPF,1,Q3,5,Stayed,No,0,47,4790,,
7113-HIPFI,1,Q3,3,Stayed,No,0,53,5500,,
8541-QVFKM,1,Q3,3,Stayed,No,0,61,5777,,
9258-CNWAC,1,Q3,4,Stayed,No,0,27,6208,,
6374-AFWOX,1,Q3,4,Stayed,No,0,79,2680,,
5317-FLPJF,1,Q3,3,Stayed,No,0,67,4824,,
7621-VPNET,1,Q3,3,Stayed,No,0,25,2219,,
6034-YMTOB,1,Q3,5,Stayed,No,0,40,2296,,
4903-CNOZC,1,Q3,4,Stayed,No,0,29,2064,,
4353-HYOJD,1,Q3,3,Stayed,No,0,75,5580,,
7267-FRMJW,1,Q3,3,Stayed,No,0,46,5306,,
4188-FRABG,1,Q3,4,Stayed,No,0,22,5586,,
0620-DLSLK,1,Q3,3,Stayed,No,0,71,2054,,
3850-OKINF,1,Q3,3,Stayed,No,0,62,4756,,
1156-ZFYDO,1,Q3,3,Joined,No,0,38,3666,,
5549-ZGHFB,1,Q3,5,Stayed,No,0,57,6019,,
7577-SWIFR,1,Q3,5,Joined,No,0,28,5579,,
0303-WMMRN,1,Q3,3,Stayed,No,0,27,3056,,
6408-OTUBZ,1,Q3,3,Stayed,No,0,53,4494,,
5204-HMGYF,1,Q3,3,Stayed,No,0,68,4567,,
3727-OVPRY,1,Q3,4,Stayed,No,0,43,5517,,
3797-FKOGQ,1,Q3,5,Stayed,No,0,41,3157,,
7622-NXQZR,1,Q3,4,Stayed,No,0,31,2653,,
6196-HBOBZ,1,Q3,4,Stayed,No,0,80,6300,,
3970-XGJDU,1,Q3,4,Stayed,No,0,64,4937,,
7017-VFULY,1,Q3,3,Joined,No,0,26,4158,,
5562-YJQGT,1,Q3,5,Joined,No,0,40,3746,,
8807-OPMBM,1,Q3,5,Stayed,No,0,42,4466,,
8294-UIMBA,1,Q3,5,Stayed,No,0,68,4584,,
8109-YUOHE,1,Q3,3,Stayed,No,0,56,5025,,
5840-NVDCG,1,Q3,3,Stayed,No,0,43,3559,,
8092-NLTGF,1,Q3,5,Stayed,No,0,35,5398,,
5928-QLDHB,1,Q3,5,Stayed,No,0,62,2062,,
9840-EFJQB,1,Q3,4,Joined,No,0,80,4237,,
0696-UKTOX,1,Q3,4,Stayed,No,0,80,2496,,
4801-KFYKL,1,Q3,5,Stayed,No,0,20,4119,,
3472-OAOOR,1,Q3,3,Stayed,No,0,79,3422,,
6135-OZQVA,1,Q3,4,Stayed,No,0,51,4389,,
2252-JHJGE,1,Q3,3,Stayed,No,0,22,4344,,
4188-PCPIG,1,Q3,3,Stayed,No,0,32,5779,,
7105-BENQF,1,Q3,4,Stayed,No,0,51,4442,,
7721-DVEKZ,1,Q3,3,Joined,No,0,73,4639,,
3566-VVORZ,1,Q3,3,Stayed,No,0,60,5790,,
9507-HSMMZ,1,Q3,3,Stayed,No,0,41,6094,,
2480-SQIOB,1,Q3,5,Stayed,No,0,63,2114,,
7813-TKCVO,1,Q3,3,Stayed,No,0,57,4390,,
0128-MKWSG,1,Q3,4,Stayed,No,0,45,3287,,
4350-ZTLPI,1,Q3,4,Stayed,No,0,36,4163,,
0361-HJRDX,1,Q3,3,Stayed,No,0,40,4146,,
5727-MYATE,1,Q3,4,Stayed,No,0,46,5028,,
3823-KYNQY,1,Q3,5,Stayed,No,0,71,4443,,
7570-WELNY,1,Q3,3,Stayed,No,0,41,5520,,
3021-VLNRJ,1,Q3,4,Stayed,No,0,34,4798,,
6907-FLBER,1,Q3,5,Joined,No,0,78,3259,,
5982-PSMKW,1,Q3,4,Stayed,No,0,71,5991,,
3507-GASNP,1,Q3,3,Stayed,No,0,74,5316,,
7096-ZNBZI,1,Q3,4,Stayed,No,0,55,5534,,
1676-MQAOA,1,Q3,3,Stayed,No,0,55,6284,,
7566-DSRLQ,1,Q3,4,Stayed,No,0,70,5065,,
7245-JMTTQ,1,Q3,4,Stayed,No,0,47,4363,,
6050-IJRHS,1,Q3,5,Stayed,No,0,41,6319,,
6202-JVYEU,1,Q3,4,Stayed,No,0,31,3643,,
8591-TKMZH,1,Q3,4,Stayed,No,0,76,4952,,
0734-OXWBT,1,Q3,3,Joined,No,0,56,2584,,
0365-TRTPY,1,Q3,3,Stayed,No,0,44,5135,,
7349-ALMUX,1,Q3,4,Stayed,No,0,27,3183,,
6502-KUGLL,1,Q3,3,Stayed,No,0,26,5723,,
1841-YSJGV,1,Q3,4,Stayed,No,0,59,6258,,
3511-BFTJW,1,Q3,4,Stayed,No,0,58,4710,,
5018-HEKFO,1,Q3,3,Stayed,No,0,78,5594,,
2923-ARZLG,1,Q3,5,Stayed,No,0,69,4890,,
3976-NLDEZ,1,Q3,3,Joined,No,0,52,5370,,
2282-YGNOR,1,Q3,3,Stayed,No,0,63,2810,,
6854-EXGSF,1,Q3,3,Stayed,No,0,38,3033,,
1241-EZFMJ,1,Q3,4,Stayed,No,0,41,6015,,
5376-PCKNB,1,Q3,5,Stayed,No,0,29,4750,,
8044-BGWPI,1,Q3,4,Stayed,No,0,40,5209,,
4060-LDNLU,1,Q3,5,Stayed,No,0,38,4329,,
3589-PPVKW,1,Q3,4,Stayed,No,0,31,5457,,
5887-IKKYO,1,Q3,4,Stayed,No,0,49,4777,,
1755-RMCXH,1,Q3,4,Joined,No,0,38,5113,,
3858-XHYJO,1,Q3,4,Stayed,No,0,41,4078,,
4299-SIMNS,1,Q3,4,Stayed,No,0,68,4544,,
7025-IWFHT,1,Q3,3,Stayed,No,0,66,5549,,
6261-LHRTG,1,Q3,4,Stayed,No,0,23,4020,,
7841-FCRQD,1,Q3,3,Stayed,No,0,49,3160,,
2056-EVGZL,1,Q3,3,Stayed,No,0,39,4437,,
7753-USQYQ,1,Q3,3,Stayed,No,0,40,5151,,
7661-CPURM,1,Q3,3,Stayed,No,0,78,4446,,
6233-HXJMX,1,Q3,3,Stayed,No,0,32,5470,,
5902-WBLSE,1,Q3,3,Stayed,No,0,67,5219,,
3239-TPHPZ,1,Q3,4,Stayed,No,0,74,5453,,
5115-GZDEL,1,Q3,3,Stayed,No,0,25,5592,,
3338-CVVEH,1,Q3,5,Stayed,No,0,25,5674,,
4393-GEADV,1,Q3,3,Stayed,No,0,72,5035,,
8486-AYEQH,1,Q3,5,Stayed,No,0,63,2421,,
2495-KZNFB,1,Q3,4,Stayed,No,0,44,4460,,
4560-WQAQW,1,Q3,3,Stayed,No,0,29,4244,,
4274-DRSQT,1,Q3,5,Stayed,No,0,27,5868,,
2027-DNKIV,1,Q3,4,Stayed,No,0,31,3483,,
2885-HIJDH,1,Q3,3,Stayed,No,0,49,4667,,
5424-RLQLC,1,Q3,3,Stayed,No,0,20,2385,,
6507-DTJZV,1,Q3,5,Stayed,No,0,43,3660,,
7673-BQGKU,1,Q3,4,Stayed,No,0,23,4554,,
2725-IWWBA,1,Q3,4,Stayed,No,0,44,4258,,
1061-PNTHC,1,Q3,3,Stayed,No,0,67,5012,,
0394-YONDK,1,Q3,3,Stayed,No,0,39,5114,,
6574-MCOEH,1,Q3,5,Stayed,No,0,73,3555,,
7399-QHBJS,1,Q3,3,Stayed,No,0,65,6063,,
0997-YTLNY,1,Q3,3,Stayed,No,0,74,3749,,
9479-HYNYL,1,Q3,5,Stayed,No,0,24,5617,,
9708-KFDBY,1,Q3,4,Joined,No,0,28,4801,,
3642-GKTCT,1,Q3,4,Stayed,No,0,53,4785,,
0774-RMNUW,1,Q3,4,Stayed,No,0,63,6420,,
1334-PDUKM,1,Q3,5,Stayed,No,0,39,4480,,
0756-MPZRL,1,Q3,3,Stayed,No,0,22,3007,,
2242-MFOTG,1,Q3,4,Stayed,No,0,54,3957,,
2927-CVULT,1,Q3,3,Stayed,No,0,43,4190,,
8745-PVESG,1,Q3,4,Stayed,No,0,41,5281,,
7647-GYYKX,1,Q3,3,Stayed,No,0,79,5646,,
9700-ISPUP,1,Q3,5,Stayed,No,0,44,3137,,
9839-ETQOE,1,Q3,3,Stayed,No,0,72,3176,,
9027-TMATR,1,Q3,4,Stayed,No,0,24,3972,,
1941-HOSAM,1,Q3,3,Joined,No,0,47,4142,,
9110-HSGTV,1,Q3,3,Stayed,No,0,80,4631,,
0704-VCUMB,1,Q3,3,Stayed,No,0,55,5974,,
6171-ZTVYB,1,Q3,3,Stayed,No,0,29,2168,,
1935-IMVBB,1,Q3,4,Stayed,No,0,49,5955,,
2535-PBCGC,1,Q3,3,Stayed,No,0,30,4858,,
1470-PSXNM,1,Q3,3,Stayed,No,0,65,5542,,
2498-XLDZR,1,Q3,4,Stayed,No,0,42,4343,,
5338-YHWYT,1,Q3,3,Stayed,No,0,77,5447,,
7718-UPSKJ,1,Q3,4,Stayed,No,0,26,4328,,
8731-WBBMB,1,Q3,4,Stayed,No,0,55,3350,,
1448-CYWKC,1,Q3,4,Stayed,No,0,59,4605,,
7901-IIDQV,1,Q3,3,Stayed,No,0,51,3398,,
2690-DVRVK,1,Q3,3,Stayed,No,0,54,3629,,
1270-XKUCC,1,Q3,3,Stayed,No,0,38,5045,,
0334-ZFJSR,1,Q3,4,Stayed,No,0,68,5501,,
5583-EJXRD,1,Q3,4,Stayed,No,0,68,4896,,
4565-EVZMJ,1,Q3,4,Stayed,No,0,40,5774,,
3327-YBAKM,1,Q3,3,Stayed,No,0,55,5369,,
9441-QHEVC,1,Q3,4,Joined,No,0,30,2091,,
6705-LNMDD,1,Q3,3,Stayed,No,0,46,5741,,
2580-ASVVY,1,Q3,4,Stayed,No,0,33,4051,,
3370-GQEAL,1,Q3,3,Stayed,No,0,21,3409,,
5032-USPKF,1,Q3,3,Stayed,No,0,78,2604,,
4254-QPEDE,1,Q3,4,Stayed,No,0,23,4275,,
6283-GITPX,1,Q3,3,Stayed,No,0,26,4633,,
0771-CHWSK,1,Q3,3,Stayed,No,0,78,4838,,
9788-HNGUT,1,Q3,3,Stayed,No,0,78,5949,,
9495-REDIY,1,Q3,3,Stayed,No,0,29,5079,,
5375-XLDOF,1,Q3,4,Stayed,No,0,51,6082,,
1172-VIYBP,1,Q3,3,Stayed,No,0,22,4975,,
6559-PDZLR,1,Q3,3,Stayed,No,0,62,4191,,
8992-OBVDG,1,Q3,4,Stayed,No,0,63,2926,,
4273-MBHYA,1,Q3,3,Joined,No,0,38,2432,,
4724-WXVWF,1,Q3,3,Stayed,No,0,33,4334,,
5701-GUXDC,1,Q3,3,Stayed,No,0,29,2519,,
1460-UZPRJ,1,Q3,4,Stayed,No,0,72,5971,,
6082-GLJIX,1,Q3,5,Stayed,No,0,22,4769,,
2495-TTHBQ,1,Q3,3,Stayed,No,0,24,5602,,
0485-ZBSLN,1,Q3,5,Stayed,No,0,39,6263,,
3810-PJUHR,1,Q3,3,Stayed,No,0,69,6059,,
0847-HGRML,1,Q3,3,Stayed,No,0,37,4402,,
8232-CTLKO,1,Q3,3,Stayed,No,0,80,5979,,
9227-YBAXE,1,Q3,3,Stayed,No,0,26,5314,,
9860-LISIZ,1,Q3,5,Stayed,No,0,68,2864,,
0112-QAWRZ,1,Q3,3,Stayed,No,0,66,5560,,
4043-MKDTV,1,Q3,5,Stayed,No,0,31,6319,,
9229-RQABD,1,Q3,4,Stayed,No,0,70,3076,,
8313-KTIHG,1,Q3,3,Stayed,No,0,58,5281,,
5320-BRKGK,1,Q3,3,Stayed,No,0,62,4292,,
6284-KMNUF,1,Q3,3,Stayed,No,0,25,4615,,
6229-UOLQL,1,Q3,3,Stayed,No,0,55,5845,,
3137-LUPIX,1,Q3,4,Stayed,No,0,61,3334,,
6143-JQKEA,1,Q3,3,Stayed,No,0,80,5586,,
8676-OOQEJ,1,Q3,4,Stayed,No,0,29,3030,,
9701-CDXHR,1,Q3,4,Stayed,No,0,55,5187,,
8124-NZVGJ,1,Q3,3,Stayed,No,0,52,2979,,
2162-FRZAA,1,Q3,5,Stayed,No,0,24,5374,,
5118-MUEYH,1,Q3,3,Stayed,No,0,42,3109,,
5627-TVBPP,1,Q3,4,Stayed,No,0,72,3726,,
3936-QQFLL,1,Q3,4,Joined,No,0,67,4064,,
2589-AYCRP,1,Q3,4,Stayed,No,0,71,4934,,
4067-HLYQI,1,Q3,4,Stayed,No,0,29,4860,,
5124-EOGYE,1,Q3,3,Stayed,No,0,35,2598,,
5057-RKGLH,1,Q3,3,Stayed,No,0,70,5352,,
0292-WEGCH,1,Q3,3,Stayed,No,0,45,6275,,
8910-ICHIU,1,Q3,3,Stayed,No,0,54,4727,,
4097-YODCF,1,Q3,4,Stayed,No,0,78,5382,,
9715-WZCLW,1,Q3,3,Stayed,No,0,43,4603,,
9786-YWNHU,1,Q3,3,Stayed,No,0,48,5733,,
6407-GSJNL,1,Q3,5,Stayed,No,0,77,5458,,
4049-ZPALD,1,Q3,4,Stayed,No,0,68,5483,,
6833-JMZYP,1,Q3,3,Stayed,No,0,77,4521,,
1310-QRITU,1,Q3,3,Stayed,No,0,65,5877,,
8961-QDZZJ,1,Q3,5,Stayed,No,0,70,6245,,
9715-SBVSU,1,Q3,4,Stayed,No,0,22,3186,,
7929-SKFGK,1,Q3,4,Stayed,No,0,24,4280,,
2300-RQGOI,1,Q3,5,Stayed,No,0,62,2295,,
3563-SVYLG,1,Q3,3,Stayed,No,0,59,5215,,
4998-IKFSE,1,Q3,5,Stayed,No,0,32,3936,,
8630-QSGXK,1,Q3,3,Stayed,No,0,59,4708,,
2455-USLMV,1,Q3,3,Stayed,No,0,35,3727,,
9488-FVZCC,1,Q3,3,Stayed,No,0,78,4390,,
5995-WWKKG,1,Q3,5,Stayed,No,0,31,5987,,
7879-CGSFV,1,Q3,4,Stayed,No,0,22,5101,,
9921-EZKBY,1,Q3,4,Stayed,No,0,38,3087,,
7432-FFVAR,1,Q3,5,Stayed,No,0,38,5187,,
7246-ZGQDF,1,Q3,3,Joined,No,0,54,4359,,
4456-RHSNB,1,Q3,3,Stayed,No,0,27,5735,,
2481-SBOYW,1,Q3,4,Stayed,No,0,54,4673,,
7109-MFBYV,1,Q3,3,Stayed,No,0,68,5451,,
1833-TCXKK,1,Q3,5,Stayed,No,0,27,3301,,
1832-PEUTS,1,Q3,4,Stayed,No,0,68,5995,,
8660-BUETV,1,Q3,5,Joined,No,0,20,3422,,
0580-PIQHM,1,Q3,3,Stayed,No,0,52,3275,,
5696-CEIQJ,1,Q3,3,Stayed,No,0,40,4376,,
1696-HXOWK,1,Q3,3,Stayed,No,0,65,5856,,
3026-ATZYV,1,Q3,3,Stayed,No,0,64,4131,,
4012-YCFAI,1,Q3,3,Stayed,No,0,79,6174,,
9970-QBCDA,1,Q3,5,Stayed,No,0,74,5387,,
