Customer ID,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,City,Zip Code,Latitude,Longitude,Population,Gender,Age,Married,Number of Dependents,Satisfaction Score,Customer Status,Churn Label,Churn Score,CLTV,Churn Category,Churn Reason
5696-JVVQY,1,48,Offer B,Yes,4.45,No,DSL,57,Yes,Yes,Yes,No,No,Yes,Yes,No,Two Year,Yes,Credit Card,70.1,3238.4,0,30,213.6,3482,Davis,95616,38.508735,-121.678813,67411,Female,56,Yes,3,4,Stayed,No,27,5476,,
8946-BFWSG,8,63,Offer B,Yes,24.5,Yes,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.25,1573.05,0,0,1543.5,3116.55,Davis,95618,38.544002,-121.685559,648,Male,19,Yes,3,5,Stayed,No,39,6245,,
0547-HURJB,0,12,Offer D,Yes,19.38,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,21.05,235.8,0,0,232.56,468.36,Dixon,95620,38.392821,-121.799917,18529,Male,19,No,2,3,Stayed,No,70,4001,,
8845-LWKGE,4,30,Offer C,Yes,36.74,No,Cable,18,No,No,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,64.5,1985.15,0,0,1102.2,3087.35,El Dorado,95623,38.63153,-120.842609,4097,Female,56,Yes,1,5,Stayed,No,60,2215,,
0691-NIKRI,0,40,Offer B,Yes,16.73,Yes,Fiber Optic,14,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,105.95,4335.2,0,0,669.2,5004.4,Elverta,95626,38.734997,-121.463719,6197,Female,41,No,0,5,Stayed,No,31,3784,,
5022-JNQEQ,10,9,None,Yes,8.1,No,Fiber Optic,20,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.85,647.5,0,0,72.9,720.4,Esparto,95627,38.834469,-122.127193,2756,Female,39,Yes,1,5,Stayed,No,51,4843,,
3249-VHRIP,0,62,Offer B,No,0,No,Cable,30,No,Yes,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,43.6,2748.7,0,0,0,2748.7,Fiddletown,95629,38.513484,-120.704613,850,Female,38,No,0,4,Stayed,No,53,4507,,
3736-BLEPA,0,28,Offer C,Yes,13.69,No,Fiber Optic,12,No,Yes,No,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,91.25,2483.65,0,0,383.32,2866.97,Folsom,95630,38.672638,-121.147403,51855,Male,50,No,0,5,Stayed,No,41,2886,,
4701-LKOZD,0,70,None,Yes,29.53,Yes,Cable,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Credit Card,89.75,6367.2,0,110,2067.1,8544.3,Foresthill,95631,39.031876,-120.811141,5714,Female,64,No,0,4,Stayed,No,78,5150,,
6603-QWSPR,0,46,Offer B,Yes,5.86,No,Fiber Optic,82,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,104.4,4904.2,0,0,269.56,5173.76,Galt,95632,38.274451,-121.259201,24194,Female,20,No,0,4,Stayed,No,24,4190,,
9921-QFQUL,2,23,Offer D,Yes,22.17,Yes,Fiber Optic,15,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,90.15,2044.95,0,0,509.91,2554.86,Garden Valley,95633,38.852544,-120.837669,2536,Female,33,Yes,0,4,Stayed,No,50,5110,,
1929-ZCBHE,7,47,Offer B,No,0,No,DSL,47,Yes,No,Yes,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,40.3,1794.8,0,0,0,1794.8,Georgetown,95634,38.9386,-120.785514,2723,Male,27,Yes,1,3,Stayed,No,29,5040,,
4378-MYPGO,3,68,None,Yes,31.4,No,Fiber Optic,19,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,105.25,7173.15,0,0,2135.2,9308.35,Greenwood,95635,38.921333,-120.897718,1140,Male,41,Yes,2,3,Stayed,No,36,5795,,
4129-LYCOI,0,67,None,Yes,12.54,Yes,Fiber Optic,59,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,104,7039.05,0,0,840.18,7879.23,Guinda,95637,38.830739,-122.196202,228,Female,28,No,1,3,Stayed,No,39,4741,,
7798-JVXYM,0,14,Offer D,Yes,37.01,No,DSL,29,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,69.65,921.4,0,0,518.14,1439.54,Herald,95638,38.313447,-121.123886,1745,Female,52,No,0,3,Stayed,No,69,5351,,
8647-SDTWQ,4,57,Offer B,Yes,49.95,Yes,Fiber Optic,22,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,74.3,4018.35,0,70,2847.15,6935.5,Hood,95639,38.375325,-121.507935,213,Male,59,Yes,2,5,Stayed,No,65,4133,,
2696-ECXKC,6,55,Offer B,Yes,41.18,Yes,Fiber Optic,18,Yes,No,No,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,100.9,5448.6,0,0,2264.9,7713.5,Ione,95640,38.33788,-120.954202,9752,Female,34,Yes,1,4,Stayed,No,55,6153,,
2081-KJSQF,0,1,None,Yes,42.96,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.25,20.25,0,0,42.96,63.21,Isleton,95641,38.154823,-121.601358,2010,Male,25,No,0,5,Joined,No,21,4769,,
3323-CPBWR,0,23,Offer D,Yes,8.5,Yes,Fiber Optic,6,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,96.9,2085.45,0,0,195.5,2280.95,Knights Landing,95645,38.875508,-121.765866,1793,Male,61,No,0,4,Stayed,No,22,3875,,
3384-CTMSF,2,47,Offer B,Yes,48.69,Yes,Fiber Optic,21,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.1,5135.15,0,0,2288.43,7423.58,Lincoln,95648,38.922812,-121.312005,15286,Male,61,Yes,0,5,Stayed,No,71,3142,,
0902-RFHOF,0,38,None,Yes,22.23,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.1,730.1,0,0,844.74,1574.84,Loomis,95650,38.809175,-121.171375,11191,Male,38,No,0,3,Stayed,No,26,2907,,
7718-RXDGG,9,15,Offer D,Yes,24.17,No,Fiber Optic,10,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,68.6,1108.6,0,90,362.55,1561.15,Newcastle,95658,38.883224,-121.15918,6096,Male,54,Yes,0,4,Stayed,No,47,3351,,
1025-FALIX,0,26,None,Yes,37.51,No,Fiber Optic,30,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,69.05,1815.65,0,0,975.26,2790.91,Nicolaus,95659,38.788898,-121.608624,751,Female,49,No,0,3,Stayed,No,23,5379,,
3451-VAWLI,5,35,None,Yes,15.41,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.7,730.4,0,0,539.35,1269.75,North Highlands,95660,38.671295,-121.388251,32202,Female,62,Yes,2,4,Stayed,No,43,5636,,
3407-QGWLG,0,3,None,Yes,37.85,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.05,75.45,0,0,113.55,189,Roseville,95661,38.736685,-121.251984,25173,Male,23,No,1,4,Joined,No,70,2948,,
2347-WKKAE,9,42,None,Yes,41.16,Yes,Fiber Optic,11,Yes,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.4,4014.6,0,0,1728.72,5743.32,Penryn,95663,38.859093,-121.182872,2048,Male,52,Yes,0,3,Stayed,No,47,2662,,
8735-DCXNF,9,10,Offer D,Yes,21.85,No,DSL,9,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,54.95,568.85,0,0,218.5,787.35,Pilot Hill,95664,38.803731,-121.043799,1173,Male,34,Yes,0,3,Stayed,No,26,3519,,
3214-IYUUQ,0,61,None,Yes,10.21,No,Fiber Optic,69,Yes,Yes,No,Yes,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,93.7,5860.7,0,0,622.81,6483.51,Pine Grove,95665,38.400264,-120.641274,4354,Female,19,Yes,0,3,Stayed,No,48,4300,,
1936-UAFEH,0,68,None,Yes,48.82,Yes,Fiber Optic,17,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Two Year,No,Credit Card,110.25,7279.35,0,30,3319.76,10629.1,Pioneer,95666,38.546999,-120.271114,5501,Female,43,No,0,4,Stayed,No,36,5502,,
3587-PMCOY,0,10,Offer D,Yes,46.33,No,Fiber Optic,26,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,98.9,1064.95,0,0,463.3,1528.25,Placerville,95667,38.733714,-120.795213,34146,Male,37,No,0,3,Stayed,No,50,4614,,
1027-LKKQQ,3,72,None,Yes,12.96,No,DSL,56,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,80.45,5886.85,0,0,933.12,6819.97,Plymouth,95669,38.489273,-120.891614,2220,Female,35,Yes,3,3,Stayed,No,54,4480,,
7148-XZPHA,9,55,None,Yes,13.45,No,Fiber Optic,53,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,79.4,4238.45,0,0,739.75,4978.2,Rancho Cordova,95670,38.602723,-121.279913,49729,Male,43,Yes,3,4,Stayed,No,32,4162,,
5309-TAIKL,0,7,None,Yes,8.29,No,DSL,21,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,62.8,418.3,0,0,58.03,476.33,Rio Linda,95673,38.688764,-121.457596,14010,Female,42,No,0,4,Stayed,No,46,4080,,
6856-RAURS,0,2,None,Yes,41.08,Yes,Fiber Optic,25,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.9,136.05,0,0,82.16,218.21,Rio Oso,95674,38.954144,-121.482536,947,Female,50,No,0,4,Joined,No,62,2044,,
8778-LMWTJ,0,9,None,Yes,13.05,No,Fiber Optic,73,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.85,708.2,0,0,117.45,825.65,River Pines,95675,38.545775,-120.743325,364,Female,28,No,0,3,Stayed,No,66,5770,,
9717-IOAAF,0,27,None,Yes,2.65,Yes,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,25.85,788.55,0,0,71.55,860.1,Rocklin,95677,38.7904,-121.236973,21510,Male,54,No,1,5,Stayed,No,21,2682,,
2845-KDHVX,9,64,None,Yes,23.29,No,DSL,25,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,68.3,4378.8,0,0,1490.56,5869.36,Sheridan,95681,38.984756,-121.345074,1219,Female,57,Yes,0,5,Stayed,No,31,5425,,
0848-SOMKO,0,70,None,No,0,No,DSL,26,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,48.4,3442.8,0,0,0,3442.8,Shingle Springs,95682,38.598936,-120.963092,24738,Male,23,No,0,3,Stayed,No,66,4483,,
1535-VTJOQ,0,24,None,Yes,26.64,Yes,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.15,553,0,0,639.36,1192.36,Thornton,95686,38.157794,-121.520223,1472,Female,19,No,0,5,Stayed,No,56,3904,,
6368-TZZDT,8,4,None,Yes,3.57,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.5,96.85,0,0,14.28,111.13,Vacaville,95687,38.333133,-121.920151,63157,Male,62,Yes,2,4,Stayed,No,31,5390,,
0943-ZQPXH,2,44,None,Yes,26.25,No,Fiber Optic,25,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,92.95,4122.9,0,0,1155,5277.9,Vacaville,95688,38.419088,-122.024568,32564,Male,46,Yes,1,5,Stayed,No,78,5635,,
1293-BSEUN,9,72,None,Yes,6.9,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,20.7,1482.3,0,0,496.8,1979.1,Volcano,95689,38.481902,-120.603668,1273,Female,64,Yes,3,5,Stayed,No,40,4528,,
1302-TPUBN,0,66,None,Yes,21.23,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.35,1240.8,0,0,1401.18,2641.98,West Sacramento,95691,38.627951,-121.593287,19050,Male,58,No,0,3,Stayed,No,23,5637,,
0927-CNGRH,0,1,None,Yes,30.63,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.55,19.55,0,0,30.63,50.18,Alta,95701,39.218096,-120.79153,751,Male,42,No,3,4,Joined,No,21,5272,,
8608-OZTLB,4,38,None,Yes,31.45,No,DSL,76,Yes,Yes,Yes,Yes,Yes,No,No,Yes,One Year,No,Bank Withdrawal,74.05,2802.3,0,0,1195.1,3997.4,Applegate,95703,38.983388,-120.988814,1526,Male,59,Yes,3,3,Stayed,No,59,5975,,
2335-GSODA,0,23,None,No,0,No,DSL,26,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,40.1,857.75,0,0,0,857.75,Camino,95709,38.748316,-120.675512,4829,Male,36,No,3,4,Stayed,No,24,2327,,
1952-DVVSW,4,10,None,Yes,14.04,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.1,184.4,0,0,140.4,324.8,Colfax,95713,39.084645,-120.894014,8525,Female,23,Yes,0,5,Stayed,No,77,3509,,
6656-GULJQ,4,72,None,Yes,21.21,Yes,DSL,27,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,83.55,6093.3,0,90,1527.12,7710.42,Emigrant Gap,95715,39.23754,-120.720196,185,Male,25,Yes,2,3,Stayed,No,28,5940,,
9853-JFZDU,7,35,None,Yes,20.79,No,DSL,69,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,56.85,1861.1,0,0,727.65,2588.75,Gold Run,95717,39.170376,-120.838404,407,Female,20,Yes,0,4,Stayed,No,46,3102,,
3777-XROBG,4,58,None,Yes,43.52,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.55,1079.65,0,0,2524.16,3603.81,Echo Lake,95721,38.851842,-120.076204,69,Female,52,Yes,2,4,Stayed,No,78,4125,,
6994-FGRHH,7,70,None,Yes,3.67,No,Fiber Optic,28,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,106.15,7475.1,0,0,256.9,7732,Meadow Vista,95722,39.003358,-121.022539,3747,Male,37,Yes,3,4,Stayed,No,50,4649,,
4000-VGMQP,2,38,None,Yes,13.67,Yes,Cable,30,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,78.95,2862.55,0,0,519.46,3382.01,Pollock Pines,95726,38.733908,-120.453416,8577,Male,56,Yes,3,5,Stayed,No,60,2125,,
3999-WRNGR,2,60,None,No,0,No,Cable,51,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,49.75,3069.45,0,0,0,3069.45,Soda Springs,95728,39.279068,-120.414275,88,Female,39,Yes,3,3,Stayed,No,77,6307,,
3466-RITXD,0,26,None,Yes,37.59,Yes,Fiber Optic,8,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,92.4,2349.8,0,0,977.34,3327.14,Twin Bridges,95735,38.805481,-120.13287,25,Male,34,No,0,3,Stayed,No,75,5461,,
2680-XKKNJ,0,8,None,Yes,17.52,No,DSL,28,Yes,Yes,No,Yes,No,No,No,No,One Year,No,Bank Withdrawal,58.2,469.25,0,30,140.16,639.41,Weimar,95736,39.00978,-120.978273,31,Female,60,No,0,4,Stayed,No,52,3325,,
2101-RANCD,0,55,None,Yes,8.93,Yes,Fiber Optic,26,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,73.1,4144.9,0,0,491.15,4636.05,El Dorado Hills,95762,38.684437,-121.055634,22028,Female,50,No,0,4,Stayed,No,46,5832,,
7921-BEPCI,0,72,None,Yes,12.63,Yes,DSL,23,Yes,Yes,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,59.75,4265,0,0,909.36,5174.36,Rocklin,95765,38.823278,-121.281856,15494,Female,40,No,0,3,Stayed,No,59,4515,,
8510-TMWYB,9,54,None,Yes,23.02,Yes,Cable,21,No,Yes,Yes,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,59.8,3246.45,0,0,1243.08,4489.53,Sacramento,95814,38.584505,-121.491956,16599,Female,61,Yes,3,5,Stayed,No,24,5898,,
3258-ZKPAI,7,72,None,Yes,21.29,Yes,Fiber Optic,52,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,116.6,8337.45,26.7,0,1532.88,9843.63,Sacramento,95815,38.608405,-121.449942,25355,Male,26,Yes,1,3,Stayed,No,59,5227,,
1428-IEDPR,0,52,None,Yes,20.8,Yes,Fiber Optic,30,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,109.3,5731.4,3.85,60,1081.6,6869.15,Sacramento,95816,38.574856,-121.46504,16164,Male,54,No,0,4,Stayed,No,33,5624,,
4450-YOOHP,0,39,None,No,0,No,DSL,6,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,50.65,1905.4,3.51,0,0,1901.89,Sacramento,95818,38.556306,-121.495817,21313,Female,56,No,0,4,Stayed,No,31,5433,,
6728-CZFEI,0,15,None,Yes,6.56,No,DSL,52,No,No,No,No,Yes,No,No,Yes,One Year,No,Credit Card,56.15,931.9,35.23,0,98.4,995.07,Sacramento,95819,38.567594,-121.437507,15975,Female,28,No,0,4,Stayed,No,25,5473,,
3653-NCRDJ,10,43,None,Yes,14.97,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,19.2,776.25,9.48,0,643.71,1410.48,Sacramento,95821,38.625096,-121.383658,35426,Male,39,Yes,1,4,Stayed,No,74,5594,,
6519-ZHPXP,1,72,None,Yes,41.55,No,Fiber Optic,25,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,108.3,7679.65,36.13,50,2991.6,10685.1,Sacramento,95824,38.517295,-121.439819,30580,Female,51,Yes,2,4,Stayed,No,33,4183,,
3472-QPRCH,9,40,None,Yes,27.95,Yes,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.25,1006.9,44.51,0,1118,2080.39,Sacramento,95826,38.542532,-121.378826,38818,Male,43,Yes,1,5,Stayed,No,53,3217,,
8224-UAXBZ,7,58,None,No,0,No,DSL,29,Yes,Yes,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,45.35,2540.1,4.08,0,0,2536.02,Sacramento,95827,38.549185,-121.328386,19611,Female,55,Yes,0,3,Stayed,No,41,5137,,
9610-WCESF,0,67,None,No,0,No,Cable,17,Yes,No,No,Yes,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,43.9,3097.2,34.45,0,0,3062.75,Sacramento,95828,38.486938,-121.395805,54880,Male,44,No,0,4,Stayed,No,62,6344,,
2486-WYVVE,1,31,None,Yes,3.12,Yes,DSL,6,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,79.3,2484,0,0,96.72,2580.72,Sacramento,95830,38.490508,-121.284171,592,Male,47,Yes,0,5,Stayed,No,34,5238,,
1422-DGUBX,4,32,None,Yes,43.11,Yes,Fiber Optic,18,No,No,No,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,79.25,2619.15,16.96,0,1379.52,3981.71,Sacramento,95832,38.445939,-121.496855,9063,Male,64,Yes,0,5,Stayed,No,43,2735,,
2999-AANRQ,0,21,None,Yes,17.35,No,DSL,71,Yes,Yes,No,Yes,Yes,No,No,No,Two Year,No,Credit Card,71.05,1524.85,16.91,140,364.35,2012.29,Sacramento,95833,38.619049,-121.517552,31422,Female,23,No,0,4,Stayed,No,56,5138,,
8668-KNZTI,0,52,None,Yes,47.9,No,DSL,3,Yes,No,Yes,No,No,No,No,Yes,One Year,No,Bank Withdrawal,53.75,2790.65,43.12,0,2490.8,5238.33,Sacramento,95834,38.646209,-121.52446,8403,Male,42,No,0,3,Stayed,No,23,5957,,
0480-KYJVA,8,72,None,Yes,47.6,Yes,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,24.25,1784.5,49.76,0,3427.2,5161.94,Sacramento,95835,38.685069,-121.543709,854,Female,42,Yes,3,4,Stayed,No,26,5897,,
9746-YKGXB,9,52,None,No,0,No,DSL,19,Yes,No,Yes,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,44.25,2276.1,23.5,0,0,2252.6,Sacramento,95838,38.646096,-121.442433,34894,Male,48,Yes,2,3,Stayed,No,30,6340,,
3926-YZVVX,0,41,None,Yes,12.42,No,Cable,12,No,No,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,50.05,2029.05,0,0,509.22,2538.27,Sacramento,95841,38.660442,-121.346321,20993,Female,62,No,0,5,Stayed,No,64,2157,,
6000-UKLWI,0,41,None,Yes,36.76,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.15,802.35,29.95,0,1507.16,2279.56,Sacramento,95842,38.687367,-121.34848,31373,Male,46,No,0,3,Stayed,No,47,4982,,
6332-FBZRI,6,67,None,Yes,36.21,Yes,DSL,24,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit Card,69.35,4653.25,9.99,0,2426.07,7069.33,Sacramento,95864,38.585826,-121.376263,23362,Male,39,Yes,1,3,Stayed,No,40,5589,,
2096-XOTMO,10,16,None,Yes,12.82,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.35,275.9,33.24,0,205.12,447.78,Marysville,95901,39.19514,-121.503883,38091,Female,40,Yes,3,5,Stayed,No,31,4146,,
3266-FTKHB,0,17,None,Yes,27.66,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.15,343.45,28.63,0,470.22,785.04,Beale Afb,95903,39.125311,-121.392283,5654,Male,35,No,0,3,Stayed,No,60,2717,,
8221-EQDGL,4,35,None,Yes,25.32,No,DSL,30,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Credit Card,61,2130.45,10.7,0,886.2,3005.95,Alleghany,95910,39.467828,-120.841386,118,Male,27,Yes,0,3,Stayed,No,79,4355,,
2346-LOCWC,10,58,None,Yes,25.86,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.5,1191.4,36.92,0,1499.88,2654.36,Arbuckle,95912,38.982373,-122.047751,4796,Female,52,Yes,2,4,Stayed,No,72,6186,,
0298-XACET,1,52,None,No,0,No,DSL,17,No,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,50.2,2554,27.01,0,0,2526.99,Berry Creek,95916,39.657228,-121.37778,1279,Male,35,Yes,2,4,Stayed,No,47,5396,,
7560-QJAVJ,0,70,None,Yes,47.72,No,DSL,28,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,79.6,5589.45,42.34,0,3340.4,8887.51,Biggs,95917,39.457388,-121.818201,3169,Female,60,No,0,3,Stayed,No,38,5474,,
2995-YWTCD,1,19,None,Yes,31.58,Yes,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,24.9,467.7,0,0,600.02,1067.72,Browns Valley,95918,39.292334,-121.320597,1477,Female,20,Yes,1,3,Stayed,No,79,5396,,
9137-UIYPG,1,35,None,Yes,26.09,No,Fiber Optic,56,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,106.9,3756.45,34.47,150,913.15,4785.13,Butte City,95920,39.449794,-121.936372,303,Female,33,Yes,3,3,Stayed,No,80,5447,,
2809-ZMYOQ,0,32,None,Yes,41.53,Yes,Fiber Optic,28,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.35,3334.9,0,0,1328.96,4663.86,Camptonville,95922,39.432127,-121.099287,632,Female,33,No,0,5,Stayed,No,72,4341,,
5084-OOVCJ,1,17,None,Yes,20.23,No,DSL,69,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,55.35,920.5,0,0,343.91,1264.41,Canyon Dam,95923,40.171312,-121.120605,86,Female,25,Yes,3,4,Stayed,No,57,5465,,
0254-WWRKD,1,67,Offer A,Yes,46.9,No,Cable,28,No,Yes,No,No,No,No,No,Yes,One Year,No,Credit Card,50.55,3431.75,0,0,3142.3,6574.05,Challenge,95925,39.461768,-121.195825,262,Female,44,Yes,3,5,Stayed,No,51,5122,,
7727-SHVZV,0,9,None,Yes,43.83,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.5,150.35,0,0,394.47,544.82,Chico,95926,39.745712,-121.84333,35808,Female,56,No,0,4,Stayed,No,54,4883,,
5339-PXDVH,0,4,Offer E,Yes,31.57,Yes,Fiber Optic,18,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,90.65,367.95,0,0,126.28,494.23,Clipper Mills,95930,39.562239,-121.14836,282,Male,43,No,0,3,Stayed,No,70,3559,,
8782-NUUOL,0,60,None,Yes,35.13,No,DSL,3,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,79,4801.1,0,0,2107.8,6908.9,Crescent Mills,95934,40.080342,-120.957805,178,Male,62,No,0,3,Stayed,No,43,4807,,
7601-WFVZV,0,1,Offer E,Yes,17.94,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.55,19.55,0,0,17.94,37.49,Downieville,95936,39.578792,-120.780786,404,Male,35,No,0,4,Joined,No,79,3718,,
4609-KNNWG,1,27,None,Yes,2.4,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.9,550.1,0,0,64.8,614.9,Dunnigan,95937,38.931425,-121.946081,19,Female,36,Yes,3,5,Stayed,No,49,4870,,
9529-OFXHY,0,15,None,Yes,13.8,Yes,Fiber Optic,59,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,87.75,1242.2,0,0,207,1449.2,Elk Creek,95939,39.53222,-122.594879,587,Male,20,No,0,3,Stayed,No,61,5415,,
2669-QVCRG,0,41,None,Yes,7.83,Yes,Fiber Optic,19,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,81.3,3190.65,0,0,321.03,3511.68,Forest Ranch,95942,40.077028,-121.494168,1351,Female,32,No,0,4,Stayed,No,62,2299,,
2478-EEWWM,1,59,Offer B,No,0,No,DSL,53,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,44.3,2666.75,0,20,0,2686.75,Glenn,95943,39.597975,-122.032248,1454,Male,21,Yes,0,4,Stayed,No,28,5905,,
9174-IHETN,0,50,Offer B,Yes,36.11,No,Fiber Optic,20,No,No,No,No,No,No,No,Yes,Two Year,No,Credit Card,70.35,3533.6,0,0,1805.5,5339.1,Goodyears Bar,95944,39.564113,-120.868836,76,Female,45,No,2,3,Stayed,No,50,5521,,
